target,max_depth,Score,Baseline,Improvement,criterion,max_features,class_weight
Four_way_Target,17,0.39401205365822045,0.3907070183397058,0.003305035318514671,gini,sqrt,balanced_subsample
Four_way_Target,20,0.39368803058777785,0.3907070183397058,0.002981012248072068,entropy,sqrt,balanced
Four_way_Target,20,0.39368803058777785,0.3907070183397058,0.002981012248072068,entropy,auto,balanced
Four_way_Target,20,0.3934288121314238,0.3907070183397058,0.002721793791717997,entropy,sqrt,balanced_subsample
Four_way_Target,20,0.3934288121314238,0.3907070183397058,0.002721793791717997,entropy,auto,balanced_subsample
Four_way_Target,16,0.39336400751733525,0.3907070183397058,0.002656989177629465,gini,sqrt,balanced
Four_way_Target,16,0.39336400751733525,0.3907070183397058,0.002656989177629465,gini,auto,balanced
Four_way_Target,15,0.3932343982891582,0.3907070183397058,0.002527379949452402,entropy,auto,balanced
Four_way_Target,15,0.3932343982891582,0.3907070183397058,0.002527379949452402,entropy,sqrt,balanced
Four_way_Target,18,0.39316959367506965,0.3907070183397058,0.00246257533536387,entropy,log2,balanced
Four_way_Target,16,0.39303998444689264,0.3907070183397058,0.0023329661071868624,gini,log2,balanced_subsample
country_02,12,0.5218715572548766,0.5195385911476897,0.002332966107186807,gini,sqrt,balanced_subsample
country_02,12,0.5218715572548766,0.5195385911476897,0.002332966107186807,gini,auto,balanced_subsample
Four_way_Target,15,0.3929751798328041,0.3907070183397058,0.0022681614930983307,entropy,log2,balanced
Four_way_Target,25,0.39284557060462705,0.3907070183397058,0.0021385522649212674,entropy,log2,balanced
Four_way_Target,18,0.39271596137645,0.3907070183397058,0.002008943036744204,gini,sqrt,balanced
Four_way_Target,18,0.39271596137645,0.3907070183397058,0.002008943036744204,gini,auto,balanced
Four_way_Target,14,0.39265115676236145,0.3907070183397058,0.0019441384226556724,gini,log2,balanced
country_02,12,0.5209642926576372,0.5195385911476897,0.0014257015099474746,entropy,log2,balanced
Four_way_Target,15,0.39200311062147625,0.3907070183397058,0.0012960922817704668,entropy,log2,balanced_subsample
country_02,12,0.5207698788153716,0.5195385911476897,0.0012312876676818796,gini,log2,balanced_subsample
country_02,12,0.520186637288575,0.5195385911476897,0.0006480461408852056,gini,sqrt,balanced
country_02,12,0.520186637288575,0.5195385911476897,0.0006480461408852056,gini,auto,balanced
Four_way_Target,14,0.3910310414101484,0.3907070183397058,0.0003240230704426028,gini,auto,balanced_subsample
Four_way_Target,14,0.3910310414101484,0.3907070183397058,0.0003240230704426028,gini,sqrt,balanced_subsample
Four_way_Target,23,0.3907718229537943,0.3907070183397058,6.480461408853166e-05,entropy,log2,balanced_subsample
Four_way_Target,14,0.3907070183397058,0.3907070183397058,0.0,entropy,log2,balanced_subsample
Four_way_Target,16,0.3905774091115287,0.3907070183397058,-0.00012960922817706333,entropy,log2,balanced
Four_way_Target,15,0.3900589721988206,0.3907070183397058,-0.0006480461408852056,gini,log2,balanced
Four_way_Target,17,0.38999416758473204,0.3907070183397058,-0.0007128507549737373,gini,log2,balanced
Four_way_Target,24,0.38967014451428944,0.3907070183397058,-0.00103687382541634,gini,log2,balanced_subsample
Four_way_Target,17,0.38947573067202385,0.3907070183397058,-0.001231287667681935,entropy,log2,balanced_subsample
Four_way_Target,16,0.3893461214438468,0.3907070183397058,-0.0013608968958589984,gini,log2,balanced
Four_way_Target,15,0.3893461214438468,0.3907070183397058,-0.0013608968958589984,gini,log2,balanced_subsample
Four_way_Target,14,0.3892813168297583,0.3907070183397058,-0.0014257015099474746,entropy,log2,balanced
Four_way_Target,14,0.3887628799170501,0.3907070183397058,-0.0019441384226556724,entropy,sqrt,balanced_subsample
Four_way_Target,14,0.3887628799170501,0.3907070183397058,-0.0019441384226556724,entropy,auto,balanced_subsample
Four_way_Target,15,0.38863327068887304,0.3907070183397058,-0.0020737476508327357,entropy,auto,balanced_subsample
Four_way_Target,15,0.38863327068887304,0.3907070183397058,-0.0020737476508327357,entropy,sqrt,balanced_subsample
Four_way_Target,15,0.38811483377616485,0.3907070183397058,-0.0025921845635409335,gini,auto,balanced
Four_way_Target,15,0.38811483377616485,0.3907070183397058,-0.0025921845635409335,gini,sqrt,balanced
Four_way_Target,14,0.38779081070572224,0.3907070183397058,-0.0029162076339835363,gini,log2,balanced_subsample
Four_way_Target,14,0.3877260060916337,0.3907070183397058,-0.002981012248072068,gini,auto,balanced
Four_way_Target,14,0.3877260060916337,0.3907070183397058,-0.002981012248072068,gini,sqrt,balanced
Four_way_Target,14,0.3857170630548895,0.3907070183397058,-0.004989955284816272,entropy,auto,balanced
Four_way_Target,14,0.3857170630548895,0.3907070183397058,-0.004989955284816272,entropy,sqrt,balanced
Four_way_Target,13,0.38474499384356164,0.3907070183397058,-0.005962024496144136,gini,auto,balanced_subsample
Four_way_Target,13,0.38474499384356164,0.3907070183397058,-0.005962024496144136,gini,sqrt,balanced_subsample
Four_way_Target,13,0.3831896831054371,0.3907070183397058,-0.007517335234268674,gini,log2,balanced_subsample
Four_way_Target,13,0.3818287862095781,0.3907070183397058,-0.008878232130127672,gini,log2,balanced
Four_way_Target,13,0.3815047631391355,0.3907070183397058,-0.009202255200570275,entropy,log2,balanced_subsample
Four_way_Target,13,0.3808567169982503,0.3907070183397058,-0.00985030134145548,entropy,auto,balanced
Four_way_Target,13,0.3808567169982503,0.3907070183397058,-0.00985030134145548,entropy,sqrt,balanced
Four_way_Target,13,0.3796254293305683,0.3907070183397058,-0.011081589009137471,gini,auto,balanced
Four_way_Target,13,0.3796254293305683,0.3907070183397058,-0.011081589009137471,gini,sqrt,balanced
Four_way_Target,13,0.3791717970319487,0.3907070183397058,-0.011535221307757082,entropy,auto,balanced_subsample
Four_way_Target,13,0.3791717970319487,0.3907070183397058,-0.011535221307757082,entropy,sqrt,balanced_subsample
Four_way_Target,12,0.37742207245155857,0.3907070183397058,-0.013284945888147215,entropy,log2,balanced
Four_way_Target,13,0.37638519862614217,0.3907070183397058,-0.01432181971356361,entropy,log2,balanced
Four_way_Target,12,0.3759315663275225,0.3907070183397058,-0.014775452012183277,gini,log2,balanced
country_02,11,0.5046983345214179,0.5195385911476897,-0.014840256626271864,gini,log2,balanced
Four_way_Target,12,0.37567234787116843,0.3907070183397058,-0.015034670468537348,gini,sqrt,balanced
Four_way_Target,12,0.37567234787116843,0.3907070183397058,-0.015034670468537348,gini,auto,balanced
Four_way_Target,12,0.37346899099215863,0.3907070183397058,-0.017238027347547147,gini,log2,balanced_subsample
country_02,11,0.5017173222733459,0.5195385911476897,-0.017821268874343876,gini,log2,balanced_subsample
country_02,11,0.5014581038169917,0.5195385911476897,-0.018080487330698003,gini,auto,balanced_subsample
country_02,11,0.5014581038169917,0.5195385911476897,-0.018080487330698003,gini,sqrt,balanced_subsample
country_02,11,0.5013284945888147,0.5195385911476897,-0.018210096558875066,entropy,auto,balanced
country_02,11,0.5013284945888147,0.5195385911476897,-0.018210096558875066,entropy,sqrt,balanced
Four_way_Target,12,0.37236731255265376,0.3907070183397058,-0.01833970578705202,gini,sqrt,balanced_subsample
Four_way_Target,12,0.37236731255265376,0.3907070183397058,-0.01833970578705202,gini,auto,balanced_subsample
Four_way_Target,12,0.37230250793856523,0.3907070183397058,-0.01840451040114055,entropy,log2,balanced_subsample
country_02,11,0.5006804484479295,0.5195385911476897,-0.018858142699760272,gini,auto,balanced
country_02,11,0.5006804484479295,0.5195385911476897,-0.018858142699760272,gini,sqrt,balanced
Four_way_Target,12,0.37094161104270623,0.3907070183397058,-0.01976540729699955,entropy,sqrt,balanced_subsample
Four_way_Target,12,0.37094161104270623,0.3907070183397058,-0.01976540729699955,entropy,auto,balanced_subsample
country_02,11,0.499384356166159,0.5195385911476897,-0.02015423498153074,entropy,auto,balanced_subsample
country_02,11,0.499384356166159,0.5195385911476897,-0.02015423498153074,entropy,sqrt,balanced_subsample
country_02,11,0.49880111463936233,0.5195385911476897,-0.020737476508327413,entropy,log2,balanced_subsample
Four_way_Target,12,0.36964551876093577,0.3907070183397058,-0.021061499578770015,entropy,sqrt,balanced
Four_way_Target,12,0.36964551876093577,0.3907070183397058,-0.021061499578770015,entropy,auto,balanced
country_02,11,0.49750502235759186,0.5195385911476897,-0.02203356879009788,entropy,log2,balanced
Four_way_Target,11,0.36206337891257856,0.3907070183397058,-0.02864363942712722,gini,log2,balanced
Four_way_Target,11,0.36173935584213596,0.3907070183397058,-0.028967662497569824,gini,log2,balanced_subsample
Four_way_Target,11,0.3582399066813557,0.3907070183397058,-0.03246711165835009,gini,sqrt,balanced_subsample
Four_way_Target,11,0.3582399066813557,0.3907070183397058,-0.03246711165835009,gini,auto,balanced_subsample
Four_way_Target,11,0.3579806882250016,0.3907070183397058,-0.03272633011470416,entropy,auto,balanced_subsample
Four_way_Target,11,0.3579806882250016,0.3907070183397058,-0.03272633011470416,entropy,sqrt,balanced_subsample
Four_way_Target,11,0.35772146976864755,0.3907070183397058,-0.03298554857105823,entropy,log2,balanced
Four_way_Target,11,0.3575918605404705,0.3907070183397058,-0.033115157799235295,gini,auto,balanced
Four_way_Target,11,0.3575918605404705,0.3907070183397058,-0.033115157799235295,gini,sqrt,balanced
Four_way_Target,11,0.3552588944332836,0.3907070183397058,-0.03544812390642216,entropy,auto,balanced
Four_way_Target,11,0.3552588944332836,0.3907070183397058,-0.03544812390642216,entropy,sqrt,balanced
Four_way_Target,11,0.3551292852051066,0.3907070183397058,-0.035577733134599165,entropy,log2,balanced_subsample
country_02,10,0.4758602812520251,0.5195385911476897,-0.043678309895664624,entropy,log2,balanced
Four_way_Target,10,0.3447605469509429,0.3907070183397058,-0.0459464713887629,gini,log2,balanced
country_02,10,0.47339770591666125,0.5195385911476897,-0.046140885231028494,gini,log2,balanced_subsample
country_02,10,0.4730088782321301,0.5195385911476897,-0.04652971291555963,gini,log2,balanced
country_02,10,0.472620050547599,0.5195385911476897,-0.04691854060009076,gini,sqrt,balanced
country_02,10,0.472620050547599,0.5195385911476897,-0.04691854060009076,gini,auto,balanced
country_02,10,0.47255524593351045,0.5195385911476897,-0.046983345214179295,entropy,auto,balanced
country_02,10,0.47255524593351045,0.5195385911476897,-0.046983345214179295,entropy,log2,balanced_subsample
country_02,10,0.47255524593351045,0.5195385911476897,-0.046983345214179295,entropy,sqrt,balanced
country_02,10,0.4721016136348908,0.5195385911476897,-0.04743697751279896,entropy,auto,balanced_subsample
country_02,10,0.4721016136348908,0.5195385911476897,-0.04743697751279896,entropy,sqrt,balanced_subsample
country_02,10,0.4704166936685892,0.5195385911476897,-0.04912189747910056,gini,sqrt,balanced_subsample
country_02,10,0.4704166936685892,0.5195385911476897,-0.04912189747910056,gini,auto,balanced_subsample
Four_way_Target,10,0.3402890285788348,0.3907070183397058,-0.050417989760870974,gini,log2,balanced_subsample
Four_way_Target,10,0.3396409824379496,0.3907070183397058,-0.05106603590175618,gini,auto,balanced
Four_way_Target,10,0.3396409824379496,0.3907070183397058,-0.05106603590175618,gini,sqrt,balanced
Four_way_Target,10,0.33951137320977254,0.3907070183397058,-0.05119564512993324,entropy,sqrt,balanced_subsample
Four_way_Target,10,0.33951137320977254,0.3907070183397058,-0.05119564512993324,entropy,auto,balanced_subsample
Four_way_Target,10,0.33931695936750694,0.3907070183397058,-0.05139005897219884,entropy,sqrt,balanced
Four_way_Target,10,0.33931695936750694,0.3907070183397058,-0.05139005897219884,entropy,auto,balanced
Four_way_Target,10,0.3387985224547988,0.3907070183397058,-0.05190849588490698,gini,auto,balanced_subsample
Four_way_Target,10,0.3387985224547988,0.3907070183397058,-0.05190849588490698,gini,sqrt,balanced_subsample
Four_way_Target,10,0.33847449938435614,0.3907070183397058,-0.05223251895534964,entropy,log2,balanced_subsample
Four_way_Target,10,0.33335493487136286,0.3907070183397058,-0.05735208346834292,entropy,log2,balanced
Four_way_Target,9,0.32337502430173026,0.3907070183397058,-0.06733199403797552,gini,sqrt,balanced
Four_way_Target,9,0.32337502430173026,0.3907070183397058,-0.06733199403797552,gini,auto,balanced
country_02,9,0.44818871103622576,0.5195385911476897,-0.07134988011146398,entropy,sqrt,balanced
country_02,9,0.44818871103622576,0.5195385911476897,-0.07134988011146398,entropy,auto,balanced
country_02,1,0.4476054695094291,0.5195385911476897,-0.07193312163826066,entropy,sqrt,balanced_subsample
country_02,1,0.4476054695094291,0.5195385911476897,-0.07193312163826066,gini,auto,balanced_subsample
country_02,1,0.4476054695094291,0.5195385911476897,-0.07193312163826066,gini,sqrt,balanced_subsample
country_02,1,0.4476054695094291,0.5195385911476897,-0.07193312163826066,entropy,auto,balanced_subsample
Four_way_Target,9,0.318385069016914,0.3907070183397058,-0.07232194932279179,gini,log2,balanced
Four_way_Target,9,0.31799624133238286,0.3907070183397058,-0.07271077700732292,gini,log2,balanced_subsample
Four_way_Target,9,0.31767221826194025,0.3907070183397058,-0.07303480007776553,gini,auto,balanced_subsample
Four_way_Target,9,0.31767221826194025,0.3907070183397058,-0.07303480007776553,gini,sqrt,balanced_subsample
country_02,9,0.44637418184174715,0.5195385911476897,-0.07316440930594259,gini,sqrt,balanced_subsample
country_02,9,0.44637418184174715,0.5195385911476897,-0.07316440930594259,gini,auto,balanced_subsample
country_02,9,0.44585574492903896,0.5195385911476897,-0.07368284621865079,gini,sqrt,balanced
country_02,9,0.44585574492903896,0.5195385911476897,-0.07368284621865079,gini,auto,balanced
Four_way_Target,9,0.31663534443652386,0.3907070183397058,-0.07407167390318192,entropy,auto,balanced
Four_way_Target,9,0.31663534443652386,0.3907070183397058,-0.07407167390318192,entropy,sqrt,balanced
country_02,9,0.4454669172445078,0.5195385911476897,-0.07407167390318192,gini,log2,balanced_subsample
Four_way_Target,9,0.31650573520834685,0.3907070183397058,-0.07420128313135893,entropy,log2,balanced_subsample
country_02,1,0.44533730801633076,0.5195385911476897,-0.07420128313135899,gini,auto,balanced
country_02,1,0.44533730801633076,0.5195385911476897,-0.07420128313135899,gini,sqrt,balanced
country_02,1,0.444624457261357,0.5195385911476897,-0.07491413388633272,entropy,auto,balanced
country_02,1,0.444624457261357,0.5195385911476897,-0.07491413388633272,entropy,sqrt,balanced
country_02,9,0.4443004341909144,0.5195385911476897,-0.07523815695677533,entropy,sqrt,balanced_subsample
country_02,9,0.4443004341909144,0.5195385911476897,-0.07523815695677533,entropy,auto,balanced_subsample
country_02,9,0.4435875834359406,0.5195385911476897,-0.07595100771174912,gini,log2,balanced
Four_way_Target,9,0.3145615967856911,0.3907070183397058,-0.07614542155401466,entropy,log2,balanced
country_02,2,0.44229149115417016,0.5195385911476897,-0.07724709999351959,gini,sqrt,balanced_subsample
country_02,2,0.44229149115417016,0.5195385911476897,-0.07724709999351959,gini,auto,balanced_subsample
country_02,9,0.4420322726978161,0.5195385911476897,-0.07750631844987366,entropy,log2,balanced_subsample
Four_way_Target,9,0.3130062860475666,0.3907070183397058,-0.0777007322921392,entropy,auto,balanced_subsample
Four_way_Target,9,0.3130062860475666,0.3907070183397058,-0.0777007322921392,entropy,sqrt,balanced_subsample
country_02,9,0.4415138357851079,0.5195385911476897,-0.07802475536258185,entropy,log2,balanced
country_02,2,0.4408657896442227,0.5195385911476897,-0.07867280150346706,entropy,sqrt,balanced
country_02,2,0.4408657896442227,0.5195385911476897,-0.07867280150346706,entropy,auto,balanced
country_02,2,0.44080098503013415,0.5195385911476897,-0.07873760611755559,entropy,sqrt,balanced_subsample
country_02,2,0.44080098503013415,0.5195385911476897,-0.07873760611755559,entropy,auto,balanced_subsample
country_02,2,0.44028254811742595,0.5195385911476897,-0.07925604303026379,gini,sqrt,balanced
country_02,2,0.44028254811742595,0.5195385911476897,-0.07925604303026379,gini,auto,balanced
country_02,3,0.4401529388892489,0.5195385911476897,-0.07938565225844085,gini,sqrt,balanced_subsample
country_02,3,0.4401529388892489,0.5195385911476897,-0.07938565225844085,gini,auto,balanced_subsample
country_02,1,0.43995852504698335,0.5195385911476897,-0.07958006610070639,gini,log2,balanced_subsample
country_02,1,0.4392456742920096,0.5195385911476897,-0.08029291685568013,entropy,log2,balanced_subsample
country_02,2,0.4364590758862031,0.5195385911476897,-0.08307951526148666,gini,log2,balanced_subsample
country_02,3,0.4360054435875834,0.5195385911476897,-0.08353314756010632,entropy,sqrt,balanced_subsample
country_02,3,0.4360054435875834,0.5195385911476897,-0.08353314756010632,entropy,auto,balanced_subsample
country_02,2,0.4350981789903441,0.5195385911476897,-0.08444041215734566,entropy,log2,balanced_subsample
country_02,3,0.4345149374635474,0.5195385911476897,-0.08502365368414233,gini,auto,balanced
country_02,3,0.4345149374635474,0.5195385911476897,-0.08502365368414233,gini,sqrt,balanced
country_02,3,0.4342557190071933,0.5195385911476897,-0.08528287214049646,entropy,auto,balanced
country_02,3,0.4342557190071933,0.5195385911476897,-0.08528287214049646,entropy,sqrt,balanced
country_02,1,0.43373728209448514,0.5195385911476897,-0.0858013090532046,entropy,log2,balanced
country_02,2,0.4327652128831573,0.5195385911476897,-0.08677337826453246,gini,log2,balanced
country_02,2,0.4325059944268032,0.5195385911476897,-0.08703259672088653,entropy,log2,balanced
country_02,1,0.43237638519862615,0.5195385911476897,-0.0871622059490636,gini,log2,balanced
Four_way_Target,8,0.30250793856522584,0.3907070183397058,-0.08819907977447994,gini,log2,balanced
Four_way_Target,8,0.3016006739679865,0.3907070183397058,-0.08910634437171927,gini,sqrt,balanced
Four_way_Target,8,0.3016006739679865,0.3907070183397058,-0.08910634437171927,gini,auto,balanced
Four_way_Target,8,0.30056380014257017,0.3907070183397058,-0.09014321819713561,gini,auto,balanced_subsample
Four_way_Target,8,0.30056380014257017,0.3907070183397058,-0.09014321819713561,gini,sqrt,balanced_subsample
Four_way_Target,8,0.29913809863262264,0.3907070183397058,-0.09156891970708314,gini,log2,balanced_subsample
Four_way_Target,8,0.29667552329725877,0.3907070183397058,-0.09403149504244701,entropy,sqrt,balanced_subsample
Four_way_Target,8,0.29667552329725877,0.3907070183397058,-0.09403149504244701,entropy,auto,balanced_subsample
Four_way_Target,8,0.2956386494718424,0.3907070183397058,-0.0950683688678634,entropy,sqrt,balanced
Four_way_Target,8,0.2956386494718424,0.3907070183397058,-0.0950683688678634,entropy,auto,balanced
country_02,8,0.42278530231352474,0.5195385911476897,-0.09675328883416501,gini,auto,balanced_subsample
country_02,8,0.42278530231352474,0.5195385911476897,-0.09675328883416501,gini,sqrt,balanced_subsample
country_02,3,0.4226556930853477,0.5195385911476897,-0.09688289806234207,gini,log2,balanced_subsample
Four_way_Target,8,0.29375931566327523,0.3907070183397058,-0.09694770267643055,entropy,log2,balanced_subsample
country_02,8,0.42259088847125914,0.5195385911476897,-0.0969477026764306,gini,sqrt,balanced
country_02,8,0.42259088847125914,0.5195385911476897,-0.0969477026764306,gini,auto,balanced
Four_way_Target,8,0.29291685568012443,0.3907070183397058,-0.09779016265958135,entropy,log2,balanced
country_02,3,0.4210355777331346,0.5195385911476897,-0.09850301341455514,entropy,log2,balanced_subsample
country_02,3,0.4196746808372756,0.5195385911476897,-0.09986391031041414,entropy,log2,balanced
country_02,8,0.4181841747132396,0.5195385911476897,-0.10135441643445015,entropy,auto,balanced_subsample
country_02,8,0.4181841747132396,0.5195385911476897,-0.10135441643445015,entropy,sqrt,balanced_subsample
country_02,3,0.417989760870974,0.5195385911476897,-0.10154883027671574,gini,log2,balanced
country_02,8,0.417989760870974,0.5195385911476897,-0.10154883027671574,entropy,log2,balanced
country_02,8,0.4168232778173806,0.5195385911476897,-0.10271531333030914,gini,log2,balanced
country_02,8,0.41604562244831833,0.5195385911476897,-0.10349296869937141,entropy,log2,balanced_subsample
country_02,8,0.41416628863975113,0.5195385911476897,-0.10537230250793861,gini,log2,balanced_subsample
country_02,8,0.4132590240425118,0.5195385911476897,-0.10627956710517794,entropy,sqrt,balanced
country_02,8,0.4132590240425118,0.5195385911476897,-0.10627956710517794,entropy,auto,balanced
country_02,5,0.41254617328753806,0.5195385911476897,-0.10699241786015168,gini,auto,balanced_subsample
country_02,5,0.41254617328753806,0.5195385911476897,-0.10699241786015168,gini,sqrt,balanced_subsample
country_02,5,0.41137969023394466,0.5195385911476897,-0.10815890091374508,entropy,auto,balanced_subsample
country_02,5,0.41137969023394466,0.5195385911476897,-0.10815890091374508,entropy,sqrt,balanced_subsample
country_02,4,0.41053723025079386,0.5195385911476897,-0.10900136089689588,gini,auto,balanced_subsample
country_02,4,0.41053723025079386,0.5195385911476897,-0.10900136089689588,gini,sqrt,balanced_subsample
country_02,4,0.4104076210226168,0.5195385911476897,-0.10913097012507295,entropy,auto,balanced_subsample
country_02,4,0.4104076210226168,0.5195385911476897,-0.10913097012507295,entropy,sqrt,balanced_subsample
country_02,4,0.40995398872399713,0.5195385911476897,-0.10958460242369261,gini,auto,balanced
country_02,4,0.40995398872399713,0.5195385911476897,-0.10958460242369261,gini,sqrt,balanced
country_02,7,0.4097595748817316,0.5195385911476897,-0.10977901626595815,gini,auto,balanced_subsample
country_02,7,0.4097595748817316,0.5195385911476897,-0.10977901626595815,gini,sqrt,balanced_subsample
country_02,4,0.40962996565355453,0.5195385911476897,-0.10990862549413521,entropy,log2,balanced_subsample
Four_way_Target,7,0.2805391743892165,0.3907070183397058,-0.11016784395048929,gini,log2,balanced
country_02,5,0.4089171148985808,0.5195385911476897,-0.11062147624910895,gini,log2,balanced_subsample
Four_way_Target,7,0.28002073747650835,0.3907070183397058,-0.11068628086319743,gini,log2,balanced_subsample
country_02,6,0.40865789644222666,0.5195385911476897,-0.11088069470546308,gini,log2,balanced_subsample
country_02,6,0.40865789644222666,0.5195385911476897,-0.11088069470546308,gini,log2,balanced
country_02,5,0.40852828721404966,0.5195385911476897,-0.11101030393364009,entropy,auto,balanced
country_02,5,0.40852828721404966,0.5195385911476897,-0.11101030393364009,entropy,sqrt,balanced
country_02,7,0.4084634825999611,0.5195385911476897,-0.11107510854772862,entropy,sqrt,balanced
country_02,7,0.4084634825999611,0.5195385911476897,-0.11107510854772862,entropy,auto,balanced
country_02,4,0.40826906875769553,0.5195385911476897,-0.11126952238999421,gini,log2,balanced_subsample
country_02,5,0.4081394595295185,0.5195385911476897,-0.11139913161817122,gini,log2,balanced
Four_way_Target,7,0.2788542544229149,0.3907070183397058,-0.11185276391679089,entropy,log2,balanced_subsample
country_02,7,0.40749141338863326,0.5195385911476897,-0.11204717775905648,entropy,sqrt,balanced_subsample
country_02,7,0.40749141338863326,0.5195385911476897,-0.11204717775905648,entropy,auto,balanced_subsample
country_02,7,0.40716739031819066,0.5195385911476897,-0.11237120082949908,gini,sqrt,balanced
country_02,7,0.40716739031819066,0.5195385911476897,-0.11237120082949908,gini,auto,balanced
country_02,5,0.4069081718618366,0.5195385911476897,-0.11263041928585316,gini,sqrt,balanced
country_02,5,0.4069081718618366,0.5195385911476897,-0.11263041928585316,gini,auto,balanced
country_02,4,0.4065193441773054,0.5195385911476897,-0.11301924697038435,entropy,auto,balanced
country_02,4,0.4065193441773054,0.5195385911476897,-0.11301924697038435,entropy,sqrt,balanced
Four_way_Target,7,0.2775581621411444,0.3907070183397058,-0.11314885619856135,gini,sqrt,balanced
Four_way_Target,7,0.2775581621411444,0.3907070183397058,-0.11314885619856135,gini,auto,balanced
country_02,6,0.40613051649277426,0.5195385911476897,-0.11340807465491548,entropy,log2,balanced_subsample
country_02,7,0.4060657118786858,0.5195385911476897,-0.11347287926900396,entropy,log2,balanced_subsample
country_02,6,0.4060657118786858,0.5195385911476897,-0.11347287926900396,entropy,auto,balanced_subsample
country_02,6,0.4060657118786858,0.5195385911476897,-0.11347287926900396,entropy,sqrt,balanced_subsample
country_02,6,0.40600090726459725,0.5195385911476897,-0.11353768388309249,entropy,auto,balanced
country_02,6,0.40600090726459725,0.5195385911476897,-0.11353768388309249,entropy,sqrt,balanced
country_02,4,0.4059361026505087,0.5195385911476897,-0.11360248849718102,entropy,log2,balanced
country_02,4,0.4050936426673579,0.5195385911476897,-0.11444494848033182,gini,log2,balanced
country_02,5,0.4043807919123842,0.5195385911476897,-0.11515779923530556,entropy,log2,balanced_subsample
Four_way_Target,7,0.27509558680578056,0.3907070183397058,-0.11561143153392522,entropy,auto,balanced
Four_way_Target,7,0.27509558680578056,0.3907070183397058,-0.11561143153392522,entropy,sqrt,balanced
Four_way_Target,7,0.2739939083662757,0.3907070183397058,-0.1167131099734301,gini,auto,balanced_subsample
Four_way_Target,7,0.2739939083662757,0.3907070183397058,-0.1167131099734301,gini,sqrt,balanced_subsample
Four_way_Target,7,0.2737346899099216,0.3907070183397058,-0.11697232842978417,entropy,sqrt,balanced_subsample
Four_way_Target,7,0.2737346899099216,0.3907070183397058,-0.11697232842978417,entropy,auto,balanced_subsample
Four_way_Target,7,0.27360508068174455,0.3907070183397058,-0.11710193765796123,entropy,log2,balanced
country_02,6,0.4018534119629318,0.5195385911476897,-0.11768517918475796,gini,auto,balanced
country_02,6,0.4018534119629318,0.5195385911476897,-0.11768517918475796,gini,sqrt,balanced
country_02,6,0.4018534119629318,0.5195385911476897,-0.11768517918475796,entropy,log2,balanced
country_02,5,0.4003629058388957,0.5195385911476897,-0.11917568530879402,entropy,log2,balanced
country_02,6,0.3993260320134794,0.5195385911476897,-0.12021255913421036,gini,auto,balanced_subsample
country_02,6,0.3993260320134794,0.5195385911476897,-0.12021255913421036,gini,sqrt,balanced_subsample
country_02,7,0.39790033050353185,0.5195385911476897,-0.12163826064415789,gini,log2,balanced
country_02,7,0.396798652064027,0.5195385911476897,-0.12273993908366276,gini,log2,balanced_subsample
country_02,7,0.3960858013090532,0.5195385911476897,-0.12345278983863656,entropy,log2,balanced
Four_way_Target,6,0.2667357915883611,0.3907070183397058,-0.1239712267513447,gini,log2,balanced_subsample
Four_way_Target,6,0.2656341131488562,0.3907070183397058,-0.12507290519084957,gini,log2,balanced
Four_way_Target,6,0.2636899747262005,0.3907070183397058,-0.1270170436135053,entropy,log2,balanced
Four_way_Target,6,0.262264273216253,0.3907070183397058,-0.12844274512345277,entropy,log2,balanced_subsample
Four_way_Target,6,0.26148661784719074,0.3907070183397058,-0.12922040049251504,gini,sqrt,balanced_subsample
Four_way_Target,6,0.26148661784719074,0.3907070183397058,-0.12922040049251504,gini,auto,balanced_subsample
Four_way_Target,6,0.2611625947767481,0.3907070183397058,-0.1295444235629577,entropy,auto,balanced
Four_way_Target,6,0.2611625947767481,0.3907070183397058,-0.1295444235629577,entropy,sqrt,balanced
Four_way_Target,6,0.26064415786403994,0.3907070183397058,-0.13006286047566584,gini,auto,balanced
Four_way_Target,6,0.26064415786403994,0.3907070183397058,-0.13006286047566584,gini,sqrt,balanced
Four_way_Target,6,0.2599961117231547,0.3907070183397058,-0.1307109066165511,entropy,auto,balanced_subsample
Four_way_Target,6,0.2599961117231547,0.3907070183397058,-0.1307109066165511,entropy,sqrt,balanced_subsample
Four_way_Target,5,0.2552653748946925,0.3907070183397058,-0.1354416434450133,gini,log2,balanced_subsample
Four_way_Target,5,0.25507096105242694,0.3907070183397058,-0.13563605728727884,gini,log2,balanced
Four_way_Target,5,0.25221955803253193,0.3907070183397058,-0.13848746030717385,gini,auto,balanced_subsample
Four_way_Target,5,0.25221955803253193,0.3907070183397058,-0.13848746030717385,gini,sqrt,balanced_subsample
Four_way_Target,5,0.2513122934352926,0.3907070183397058,-0.13939472490441318,gini,sqrt,balanced
Four_way_Target,5,0.2513122934352926,0.3907070183397058,-0.13939472490441318,gini,auto,balanced
Four_way_Target,5,0.2502754196098762,0.3907070183397058,-0.14043159872982958,entropy,log2,balanced
Four_way_Target,5,0.2488497180999287,0.3907070183397058,-0.14185730023977708,entropy,log2,balanced_subsample
Four_way_Target,5,0.24722960274771563,0.3907070183397058,-0.14347741559199015,entropy,auto,balanced_subsample
Four_way_Target,5,0.24722960274771563,0.3907070183397058,-0.14347741559199015,entropy,sqrt,balanced_subsample
